Timestep,P1UDT942-P1UHS0_1247X.1,P1UDT942-P1UHS0_1247X.2,P1UDT942-P1UHS0_1247X.3
4/9/2018 17:45,-5.05E-08,-2.094395159,2.094395045
4/9/2018 18:00,-5.22E-08,-2.094395161,2.094395043
4/9/2018 18:15,-5.41E-08,-2.094395162,2.09439504
4/9/2018 18:30,-5.46E-08,-2.094395163,2.094395039
4/9/2018 18:45,-5.39E-08,-2.094395162,2.094395039
4/10/2018 7:00,-6.03E-08,-2.094395168,2.094395034
4/10/2018 7:15,-6.02E-08,-2.094395168,2.094395035
4/10/2018 7:30,-5.97E-08,-2.094395169,2.094395036
4/10/2018 7:45,-5.97E-08,-2.094395171,2.094395035
4/10/2018 8:00,-5.87E-08,-2.094395171,2.094395037
4/10/2018 8:15,-5.78E-08,-2.094395171,2.094395039
4/10/2018 8:30,-5.61E-08,-2.094395171,2.09439504
4/10/2018 8:45,-5.51E-08,-2.094395169,2.094395042
4/10/2018 9:00,-5.37E-08,-2.09439517,2.094395044
4/10/2018 9:15,-5.16E-08,-2.094395169,2.094395046
4/10/2018 9:30,-5.11E-08,-2.094395169,2.094395047
4/10/2018 9:45,-4.95E-08,-2.094395168,2.09439505
4/10/2018 10:00,-4.75E-08,-2.094395168,2.094395053
4/10/2018 10:15,-4.76E-08,-2.094395168,2.094395053
4/10/2018 10:30,-4.89E-08,-2.094395168,2.094395053
4/10/2018 10:45,-4.95E-08,-2.094395169,2.094395052
4/10/2018 11:00,-4.85E-08,-2.094395169,2.094395052
4/10/2018 11:15,-4.78E-08,-2.094395169,2.094395053
4/10/2018 11:30,-4.84E-08,-2.094395168,2.094395053
4/10/2018 11:45,-4.58E-08,-2.094395168,2.094395056
4/10/2018 12:00,-4.44E-08,-2.094395168,2.094395059
4/10/2018 12:15,-4.37E-08,-2.094395167,2.094395059
4/10/2018 12:30,-4.33E-08,-2.094395166,2.09439506
4/10/2018 12:45,-4.32E-08,-2.094395165,2.094395059
4/10/2018 13:00,-4.40E-08,-2.094395165,2.094395058
4/10/2018 13:15,-4.69E-08,-2.094395167,2.094395054
4/10/2018 13:30,-4.93E-08,-2.094395168,2.094395051
4/10/2018 13:45,-4.87E-08,-2.094395167,2.094395052
4/10/2018 14:00,-4.78E-08,-2.094395168,2.094395053
4/10/2018 14:15,-4.57E-08,-2.094395167,2.094395057
4/10/2018 14:30,-4.36E-08,-2.094395168,2.09439506
4/10/2018 14:45,-4.46E-08,-2.094395168,2.094395058
4/10/2018 15:00,-4.61E-08,-2.094395168,2.094395056
4/10/2018 15:15,-4.96E-08,-2.094395168,2.09439505
4/10/2018 15:30,-5.17E-08,-2.094395166,2.094395047
4/10/2018 15:45,-5.09E-08,-2.094395166,2.094395048
4/10/2018 16:00,-5.01E-08,-2.094395165,2.094395049
4/10/2018 16:15,-5.17E-08,-2.094395163,2.094395047
4/10/2018 16:30,-5.21E-08,-2.094395163,2.094395046
4/10/2018 16:45,-5.34E-08,-2.094395162,2.094395043
4/10/2018 17:00,-5.47E-08,-2.094395162,2.094395041
4/10/2018 17:15,-5.48E-08,-2.094395161,2.09439504
4/10/2018 17:30,-5.42E-08,-2.094395161,2.09439504
4/10/2018 17:45,-5.47E-08,-2.094395162,2.094395039
4/10/2018 18:00,-5.35E-08,-2.094395161,2.09439504
4/10/2018 18:15,-5.66E-08,-2.094395162,2.094395038
4/10/2018 18:30,-5.67E-08,-2.094395163,2.094395038
4/10/2018 18:45,-5.56E-08,-2.094395162,2.094395039
4/11/2018 7:00,-5.93E-08,-2.094395166,2.094395037
4/11/2018 7:15,-5.80E-08,-2.094395167,2.094395038
4/11/2018 7:30,-5.71E-08,-2.094395167,2.094395039
4/11/2018 7:45,-5.64E-08,-2.094395168,2.094395041
4/11/2018 8:00,-5.48E-08,-2.094395168,2.094395043
4/11/2018 8:15,-5.34E-08,-2.094395168,2.094395045
4/11/2018 8:30,-5.23E-08,-2.094395169,2.094395046
4/11/2018 8:45,-5.14E-08,-2.094395168,2.094395049
4/11/2018 9:00,-4.98E-08,-2.094395168,2.094395051
4/11/2018 9:15,-4.81E-08,-2.094395169,2.094395053
4/11/2018 9:30,-4.76E-08,-2.094395168,2.094395055
4/11/2018 9:45,-4.61E-08,-2.094395168,2.094395057
4/11/2018 10:00,-4.46E-08,-2.094395168,2.094395059
4/11/2018 10:15,-4.44E-08,-2.094395167,2.094395059
4/11/2018 10:30,-4.44E-08,-2.094395167,2.094395059
4/11/2018 10:45,-4.17E-08,-2.094395167,2.094395062
4/11/2018 11:00,-3.94E-08,-2.094395166,2.094395065
4/11/2018 11:15,-3.91E-08,-2.094395166,2.094395065
4/11/2018 11:30,-4.03E-08,-2.094395166,2.094395065
4/11/2018 11:45,-4.05E-08,-2.094395166,2.094395065
4/11/2018 12:00,-4.14E-08,-2.094395166,2.094395065
4/11/2018 12:15,-4.22E-08,-2.094395165,2.094395066
4/11/2018 12:30,-4.04E-08,-2.094395165,2.094395067
4/11/2018 12:45,-3.78E-08,-2.094395164,2.094395068
4/11/2018 13:00,-3.79E-08,-2.094395164,2.094395068
4/11/2018 13:15,-3.82E-08,-2.094395165,2.094395067
4/11/2018 13:30,-3.89E-08,-2.094395166,2.094395066
4/11/2018 13:45,-3.92E-08,-2.094395167,2.094395066
4/11/2018 14:00,-3.93E-08,-2.094395166,2.094395066
4/11/2018 14:15,-3.93E-08,-2.094395166,2.094395065
4/11/2018 14:30,-3.97E-08,-2.094395166,2.094395065
4/11/2018 14:45,-4.11E-08,-2.094395166,2.094395064
4/11/2018 15:00,-4.51E-08,-2.094395168,2.094395061
4/11/2018 15:15,-4.54E-08,-2.094395168,2.09439506
4/11/2018 15:30,-4.28E-08,-2.094395166,2.09439506
4/11/2018 15:45,-4.37E-08,-2.094395165,2.094395058
4/11/2018 16:00,-4.46E-08,-2.094395164,2.094395057
4/11/2018 16:15,-4.57E-08,-2.094395164,2.094395055
4/11/2018 16:30,-4.70E-08,-2.094395163,2.094395053
4/11/2018 16:45,-4.79E-08,-2.094395163,2.094395051
4/11/2018 17:00,-4.89E-08,-2.094395163,2.09439505
4/11/2018 17:15,-4.97E-08,-2.094395162,2.094395048
4/11/2018 17:30,-5.08E-08,-2.094395161,2.094395047
4/11/2018 17:45,-5.15E-08,-2.094395161,2.094395046
4/11/2018 18:00,-5.18E-08,-2.094395161,2.094395045
4/11/2018 18:15,-5.53E-08,-2.094395163,2.094395041
4/11/2018 18:30,-5.65E-08,-2.094395163,2.094395039
4/11/2018 18:45,-5.53E-08,-2.094395162,2.094395039
4/12/2018 7:00,-6.15E-08,-2.094395169,2.094395034
4/12/2018 7:15,-6.10E-08,-2.09439517,2.094395035
4/12/2018 7:30,-5.87E-08,-2.094395169,2.094395038
4/12/2018 7:45,-5.77E-08,-2.09439517,2.094395039
4/12/2018 8:00,-5.61E-08,-2.094395169,2.094395042
4/12/2018 8:15,-5.55E-08,-2.094395169,2.094395044
4/12/2018 8:30,-5.38E-08,-2.094395169,2.094395045
4/12/2018 8:45,-5.21E-08,-2.094395169,2.094395048
4/12/2018 9:00,-5.06E-08,-2.094395169,2.09439505
4/12/2018 9:15,-4.92E-08,-2.094395169,2.094395052
4/12/2018 9:30,-4.78E-08,-2.094395169,2.094395054
4/12/2018 9:45,-4.67E-08,-2.094395169,2.094395056
4/12/2018 10:00,-4.54E-08,-2.09439517,2.094395058
4/12/2018 10:15,-4.42E-08,-2.094395168,2.09439506
4/12/2018 10:30,-4.35E-08,-2.094395168,2.094395061
4/12/2018 10:45,-4.24E-08,-2.094395168,2.094395063
4/12/2018 11:00,-4.15E-08,-2.094395168,2.094395064
4/12/2018 11:15,-4.12E-08,-2.094395168,2.094395064
4/12/2018 11:30,-4.21E-08,-2.094395167,2.094395064
4/12/2018 11:45,-4.18E-08,-2.094395167,2.094395064
4/12/2018 12:00,-4.22E-08,-2.094395168,2.094395063
4/12/2018 12:15,-4.13E-08,-2.094395167,2.094395064
4/12/2018 12:30,-4.01E-08,-2.094395166,2.094395065
4/12/2018 12:45,-3.98E-08,-2.094395166,2.094395065
4/12/2018 13:00,-4.01E-08,-2.094395166,2.094395065
4/12/2018 13:15,-4.13E-08,-2.094395168,2.094395064
4/12/2018 13:30,-4.18E-08,-2.094395168,2.094395064
4/12/2018 13:45,-4.25E-08,-2.094395169,2.094395063
4/12/2018 14:00,-4.26E-08,-2.09439517,2.094395062
4/12/2018 14:15,-4.25E-08,-2.094395169,2.094395062
4/12/2018 14:30,-4.31E-08,-2.094395169,2.094395062
4/12/2018 14:45,-4.38E-08,-2.094395169,2.09439506
4/12/2018 15:00,-4.45E-08,-2.094395169,2.094395059
4/12/2018 15:15,-4.59E-08,-2.094395169,2.094395057
4/12/2018 15:30,-4.51E-08,-2.094395167,2.094395057
4/12/2018 15:45,-4.70E-08,-2.094395168,2.094395055
4/12/2018 16:00,-4.80E-08,-2.094395167,2.094395053
4/12/2018 16:15,-4.90E-08,-2.094395167,2.094395052
4/12/2018 16:30,-5.04E-08,-2.094395166,2.09439505
4/12/2018 16:45,-5.18E-08,-2.094395166,2.094395048
4/12/2018 17:00,-5.28E-08,-2.094395166,2.094395047
4/12/2018 17:15,-5.34E-08,-2.094395165,2.094395045
4/12/2018 17:30,-5.34E-08,-2.094395164,2.094395044
4/12/2018 17:45,-5.36E-08,-2.094395164,2.094395043
4/12/2018 18:00,-5.31E-08,-2.094395164,2.094395042
4/12/2018 18:15,-5.65E-08,-2.094395166,2.094395038
4/12/2018 18:30,-5.73E-08,-2.094395166,2.094395036
4/12/2018 18:45,-5.66E-08,-2.094395165,2.094395037
4/13/2018 7:00,-3.47E-08,-2.094395142,2.094395059
4/13/2018 7:15,-3.21E-08,-2.094395141,2.094395061
4/13/2018 7:30,-3.13E-08,-2.094395142,2.094395062
4/13/2018 7:45,-3.05E-08,-2.094395142,2.094395064
4/13/2018 8:00,-2.80E-08,-2.094395143,2.094395066
4/13/2018 8:15,-2.66E-08,-2.094395142,2.094395068
4/13/2018 8:30,-2.53E-08,-2.094395142,2.09439507
4/13/2018 8:45,-2.41E-08,-2.094395142,2.094395072
4/13/2018 9:00,-2.27E-08,-2.094395142,2.094395074
4/13/2018 9:15,-2.15E-08,-2.094395142,2.094395076
4/13/2018 9:30,-2.01E-08,-2.094395142,2.094395079
4/13/2018 9:45,-1.90E-08,-2.094395142,2.094395081
4/13/2018 10:00,-1.72E-08,-2.094395142,2.094395083
4/13/2018 10:15,-1.62E-08,-2.094395142,2.094395084
4/13/2018 10:30,-1.51E-08,-2.094395142,2.094395086
4/13/2018 10:45,-1.43E-08,-2.094395142,2.094395087
4/13/2018 11:00,-1.32E-08,-2.094395141,2.094395088
4/13/2018 11:15,-1.39E-08,-2.094395141,2.094395088
4/13/2018 11:30,-1.48E-08,-2.094395141,2.094395088
4/13/2018 11:45,-1.32E-08,-2.094395141,2.094395088
4/13/2018 12:00,-1.35E-08,-2.094395141,2.094395087
4/13/2018 12:15,-1.24E-08,-2.094395141,2.094395089
4/13/2018 12:30,-1.11E-08,-2.09439514,2.094395089
4/13/2018 12:45,-1.07E-08,-2.09439514,2.09439509
4/13/2018 13:00,-1.05E-08,-2.09439514,2.09439509
4/13/2018 13:15,-1.17E-08,-2.09439514,2.094395089
4/13/2018 13:30,-1.21E-08,-2.09439514,2.094395089
4/13/2018 13:45,-1.26E-08,-2.094395142,2.094395088
4/13/2018 14:00,-1.37E-08,-2.094395141,2.094395088
4/13/2018 14:15,-1.37E-08,-2.094395141,2.094395088
4/13/2018 14:30,-1.34E-08,-2.094395141,2.094395088
4/13/2018 14:45,-1.48E-08,-2.094395142,2.094395086
4/13/2018 15:00,-1.54E-08,-2.094395142,2.094395085
4/13/2018 15:15,-1.67E-08,-2.094395142,2.094395083
4/13/2018 15:30,-2.06E-08,-2.094395142,2.094395081
4/13/2018 15:45,-2.16E-08,-2.094395142,2.094395079
4/13/2018 16:00,-2.03E-08,-2.094395142,2.094395077
4/13/2018 16:15,-2.22E-08,-2.094395143,2.094395075
4/13/2018 16:30,-2.36E-08,-2.094395143,2.094395073
4/13/2018 16:45,-2.44E-08,-2.094395142,2.094395071
4/13/2018 17:00,-2.60E-08,-2.094395141,2.094395069
4/13/2018 17:15,-2.73E-08,-2.094395141,2.094395067
4/13/2018 17:30,-2.77E-08,-2.09439514,2.094395066
4/13/2018 17:45,-2.92E-08,-2.09439514,2.094395064
4/13/2018 18:00,-3.15E-08,-2.094395141,2.094395063
4/13/2018 18:15,-3.36E-08,-2.094395143,2.094395059
4/13/2018 18:30,-3.47E-08,-2.094395144,2.094395057
4/13/2018 18:45,-3.54E-08,-2.094395143,2.094395056
4/14/2018 7:00,-2.21E-08,-2.094395128,2.094395074
4/14/2018 7:15,-2.36E-08,-2.094395128,2.094395075
4/14/2018 7:30,-2.26E-08,-2.094395128,2.094395074
4/14/2018 7:45,-2.18E-08,-2.094395128,2.094395075
4/14/2018 8:00,-2.15E-08,-2.094395128,2.094395075
4/14/2018 8:15,-2.06E-08,-2.094395128,2.094395076
4/14/2018 8:30,-1.98E-08,-2.094395128,2.094395077
4/14/2018 8:45,-1.88E-08,-2.094395128,2.094395079
4/14/2018 9:00,-1.78E-08,-2.094395128,2.094395081
4/14/2018 9:15,-1.68E-08,-2.094395129,2.094395082
4/14/2018 9:30,-1.69E-08,-2.094395129,2.094395083
4/14/2018 9:45,-1.50E-08,-2.094395129,2.094395086
4/14/2018 10:00,-1.33E-08,-2.09439513,2.094395089
4/14/2018 10:15,-1.11E-08,-2.094395129,2.094395093
4/14/2018 10:30,-8.67E-09,-2.094395128,2.094395096
4/14/2018 10:45,-6.32E-09,-2.094395129,2.0943951
4/14/2018 11:00,-4.27E-09,-2.094395129,2.094395103
4/14/2018 11:15,-4.47E-09,-2.094395128,2.094395103
4/14/2018 11:30,-5.41E-09,-2.094395128,2.094395103
4/14/2018 11:45,-5.10E-09,-2.094395128,2.094395103
4/14/2018 12:00,-5.57E-09,-2.094395128,2.094395103
4/14/2018 12:15,-5.26E-09,-2.094395129,2.094395103
4/14/2018 12:30,-4.93E-09,-2.094395128,2.094395103
4/14/2018 12:45,-5.27E-09,-2.094395128,2.094395103
4/14/2018 13:00,-4.15E-09,-2.094395127,2.094395104
4/14/2018 13:15,-7.02E-09,-2.094395128,2.094395099
4/14/2018 13:30,-9.86E-09,-2.094395128,2.094395094
4/14/2018 13:45,-1.20E-08,-2.094395129,2.09439509
4/14/2018 14:00,-1.59E-08,-2.09439513,2.094395085
4/14/2018 14:15,-1.62E-08,-2.094395129,2.094395084
4/14/2018 14:30,-1.77E-08,-2.094395129,2.094395081
4/14/2018 14:45,-1.93E-08,-2.094395129,2.094395079
4/14/2018 15:00,-2.04E-08,-2.094395129,2.094395078
4/14/2018 15:15,-2.05E-08,-2.094395129,2.094395077
4/14/2018 15:30,-2.17E-08,-2.094395129,2.094395076
4/14/2018 15:45,-2.09E-08,-2.094395129,2.094395077
4/14/2018 16:00,-1.97E-08,-2.094395128,2.094395078
4/14/2018 16:15,-1.98E-08,-2.094395128,2.09439508
4/14/2018 16:30,-1.92E-08,-2.094395129,2.094395081
4/14/2018 16:45,-1.86E-08,-2.094395129,2.094395081
4/14/2018 17:00,-1.92E-08,-2.094395128,2.094395081
4/14/2018 17:15,-2.02E-08,-2.094395128,2.09439508
4/14/2018 17:30,-2.11E-08,-2.094395128,2.094395079
4/14/2018 17:45,-2.28E-08,-2.094395129,2.094395076
4/14/2018 18:00,-2.33E-08,-2.09439513,2.094395075
4/14/2018 18:15,-2.56E-08,-2.094395131,2.094395072
4/14/2018 18:30,-2.74E-08,-2.094395132,2.09439507
4/14/2018 18:45,-2.87E-08,-2.094395133,2.094395069
4/15/2018 7:00,-6.18E-08,-2.094395166,2.094395033
4/15/2018 7:15,-6.16E-08,-2.094395167,2.094395032
4/15/2018 7:30,-6.22E-08,-2.094395167,2.094395032
4/15/2018 7:45,-6.25E-08,-2.094395168,2.094395033
4/15/2018 8:00,-6.18E-08,-2.094395168,2.094395034
4/15/2018 8:15,-5.95E-08,-2.094395168,2.094395037
4/15/2018 8:30,-5.68E-08,-2.094395169,2.09439504
4/15/2018 8:45,-5.48E-08,-2.094395168,2.094395044
4/15/2018 9:00,-5.19E-08,-2.094395167,2.094395047
4/15/2018 9:15,-5.31E-08,-2.094395168,2.094395046
4/15/2018 9:30,-5.42E-08,-2.094395168,2.094395046
4/15/2018 9:45,-5.30E-08,-2.094395168,2.094395047
4/15/2018 10:00,-5.24E-08,-2.094395167,2.094395048
4/15/2018 10:15,-5.28E-08,-2.094395167,2.09439505
4/15/2018 10:30,-5.02E-08,-2.094395167,2.094395053
4/15/2018 10:45,-4.67E-08,-2.094395167,2.094395055
4/15/2018 11:00,-4.45E-08,-2.094395166,2.094395058
4/15/2018 11:15,-5.00E-08,-2.094395167,2.09439505
4/15/2018 11:30,-5.74E-08,-2.094395168,2.094395041
4/15/2018 11:45,-5.54E-08,-2.094395167,2.094395044
4/15/2018 12:00,-5.35E-08,-2.094395167,2.094395047
4/15/2018 12:15,-4.79E-08,-2.094395165,2.094395054
4/15/2018 12:30,-4.27E-08,-2.094395164,2.094395062
4/15/2018 12:45,-4.07E-08,-2.094395163,2.094395065
4/15/2018 13:00,-3.98E-08,-2.094395163,2.094395066
4/15/2018 13:15,-4.41E-08,-2.094395165,2.09439506
4/15/2018 13:30,-4.75E-08,-2.094395166,2.094395055
4/15/2018 13:45,-4.45E-08,-2.094395166,2.094395059
4/15/2018 14:00,-4.15E-08,-2.094395166,2.094395063
4/15/2018 14:15,-3.99E-08,-2.094395166,2.094395066
4/15/2018 14:30,-3.91E-08,-2.094395166,2.094395067
4/15/2018 14:45,-4.03E-08,-2.094395165,2.094395066
4/15/2018 15:00,-4.13E-08,-2.094395165,2.094395065
4/15/2018 15:15,-4.26E-08,-2.094395165,2.094395063
4/15/2018 15:30,-4.28E-08,-2.094395163,2.094395063
4/15/2018 15:45,-4.42E-08,-2.094395163,2.094395061
4/15/2018 16:00,-4.54E-08,-2.094395162,2.094395058
4/15/2018 16:15,-4.61E-08,-2.094395162,2.094395056
4/15/2018 16:30,-4.66E-08,-2.094395162,2.094395055
4/15/2018 16:45,-4.85E-08,-2.094395162,2.094395052
4/15/2018 17:00,-4.98E-08,-2.094395163,2.09439505
4/15/2018 17:15,-5.03E-08,-2.094395163,2.094395049
4/15/2018 17:30,-5.15E-08,-2.094395161,2.094395048
4/15/2018 17:45,-5.24E-08,-2.094395161,2.094395046
4/15/2018 18:00,-5.34E-08,-2.09439516,2.094395045
4/15/2018 18:15,-5.74E-08,-2.094395162,2.094395041
4/15/2018 18:30,-5.80E-08,-2.094395164,2.094395039
4/15/2018 18:45,-5.76E-08,-2.094395162,2.09439504
4/16/2018 7:00,-5.91E-08,-2.094395166,2.094395038
4/16/2018 7:15,-5.83E-08,-2.094395167,2.094395039
4/16/2018 7:30,-5.78E-08,-2.094395169,2.09439504
4/16/2018 7:45,-5.68E-08,-2.094395168,2.094395042
4/16/2018 8:00,-5.54E-08,-2.094395168,2.094395044
4/16/2018 8:15,-5.43E-08,-2.094395168,2.094395046
4/16/2018 8:30,-5.20E-08,-2.094395168,2.094395047
4/16/2018 8:45,-5.08E-08,-2.094395168,2.094395049
4/16/2018 9:00,-4.92E-08,-2.094395168,2.094395052
4/16/2018 9:15,-4.78E-08,-2.094395169,2.094395054
4/16/2018 9:30,-4.63E-08,-2.094395168,2.094395056
4/16/2018 9:45,-4.44E-08,-2.094395168,2.094395058
4/16/2018 10:00,-4.32E-08,-2.094395168,2.09439506
4/16/2018 10:15,-4.20E-08,-2.094395168,2.094395062
4/16/2018 10:30,-4.13E-08,-2.094395168,2.094395064
4/16/2018 10:45,-4.03E-08,-2.094395167,2.094395065
4/16/2018 11:00,-4.01E-08,-2.094395167,2.094395065
4/16/2018 11:15,-3.99E-08,-2.094395167,2.094395065
4/16/2018 11:30,-4.09E-08,-2.094395167,2.094395065
4/16/2018 11:45,-4.05E-08,-2.094395167,2.094395065
4/16/2018 12:00,-4.07E-08,-2.094395167,2.094395065
4/16/2018 12:15,-3.98E-08,-2.094395166,2.094395066
4/16/2018 12:30,-3.87E-08,-2.094395165,2.094395067
4/16/2018 12:45,-3.81E-08,-2.094395165,2.094395067
4/16/2018 13:00,-3.88E-08,-2.094395165,2.094395067
4/16/2018 13:15,-3.98E-08,-2.094395166,2.094395066
4/16/2018 13:30,-3.98E-08,-2.094395167,2.094395066
4/16/2018 13:45,-4.04E-08,-2.094395167,2.094395065
4/16/2018 14:00,-4.04E-08,-2.094395168,2.094395065
4/16/2018 14:15,-4.05E-08,-2.094395169,2.094395065
4/16/2018 14:30,-4.10E-08,-2.094395169,2.094395065
4/16/2018 14:45,-4.16E-08,-2.094395167,2.094395064
4/16/2018 15:00,-4.20E-08,-2.094395167,2.094395063
4/16/2018 15:15,-4.28E-08,-2.094395167,2.094395061
4/16/2018 15:30,-4.37E-08,-2.094395165,2.094395061
4/16/2018 15:45,-4.48E-08,-2.094395165,2.094395059
4/16/2018 16:00,-4.57E-08,-2.094395165,2.094395058
4/16/2018 16:15,-4.66E-08,-2.094395164,2.094395056
4/16/2018 16:30,-4.81E-08,-2.094395165,2.094395053
4/16/2018 16:45,-4.98E-08,-2.094395164,2.094395052
4/16/2018 17:00,-4.97E-08,-2.094395165,2.09439505
4/16/2018 17:15,-5.03E-08,-2.094395164,2.094395048
4/16/2018 17:30,-5.09E-08,-2.094395162,2.094395047
4/16/2018 17:45,-5.15E-08,-2.094395162,2.094395045
4/16/2018 18:00,-5.12E-08,-2.094395161,2.094395045
4/16/2018 18:15,-5.45E-08,-2.094395163,2.094395041
4/16/2018 18:30,-5.53E-08,-2.094395164,2.094395039
4/16/2018 18:45,-5.47E-08,-2.094395164,2.094395039
4/17/2018 7:00,-6.30E-08,-2.094395167,2.094395033
4/17/2018 7:15,-6.58E-08,-2.094395168,2.094395032
4/17/2018 7:30,-6.66E-08,-2.094395168,2.094395032
4/17/2018 7:45,-6.37E-08,-2.09439517,2.094395032
4/17/2018 8:00,-6.27E-08,-2.09439517,2.094395033
4/17/2018 8:15,-6.26E-08,-2.09439517,2.094395033
4/17/2018 8:30,-6.25E-08,-2.09439517,2.094395032
4/17/2018 8:45,-6.21E-08,-2.09439517,2.094395032
4/17/2018 9:00,-6.20E-08,-2.09439517,2.094395033
4/17/2018 9:15,-6.07E-08,-2.09439517,2.094395035
4/17/2018 9:30,-5.84E-08,-2.094395169,2.094395039
4/17/2018 9:45,-5.61E-08,-2.094395169,2.094395042
4/17/2018 10:00,-5.27E-08,-2.094395169,2.094395047
4/17/2018 10:15,-5.21E-08,-2.094395169,2.094395047
4/17/2018 10:30,-5.16E-08,-2.094395168,2.094395048
4/17/2018 10:45,-5.10E-08,-2.094395168,2.094395048
4/17/2018 11:00,-5.05E-08,-2.094395168,2.094395049
4/17/2018 11:15,-5.01E-08,-2.094395167,2.094395049
4/17/2018 11:30,-5.13E-08,-2.094395167,2.09439505
4/17/2018 11:45,-5.12E-08,-2.094395167,2.094395049
4/17/2018 12:00,-5.18E-08,-2.094395167,2.094395047
4/17/2018 12:15,-5.12E-08,-2.094395167,2.094395047
4/17/2018 12:30,-5.24E-08,-2.094395167,2.094395046
4/17/2018 12:45,-5.22E-08,-2.094395167,2.094395046
4/17/2018 13:00,-5.19E-08,-2.094395167,2.094395047
4/17/2018 13:15,-5.01E-08,-2.094395168,2.09439505
4/17/2018 13:30,-4.81E-08,-2.094395168,2.094395054
4/17/2018 13:45,-4.70E-08,-2.094395169,2.094395056
4/17/2018 14:00,-4.48E-08,-2.094395168,2.094395058
4/17/2018 14:15,-4.62E-08,-2.094395168,2.094395055
4/17/2018 14:30,-4.83E-08,-2.094395168,2.094395052
4/17/2018 14:45,-4.67E-08,-2.094395168,2.094395054
4/17/2018 15:00,-4.56E-08,-2.094395168,2.094395056
4/17/2018 15:15,-4.45E-08,-2.094395168,2.094395058
4/17/2018 15:30,-4.26E-08,-2.094395166,2.094395061
4/17/2018 15:45,-4.41E-08,-2.094395165,2.09439506
4/17/2018 16:00,-4.47E-08,-2.094395165,2.094395058
4/17/2018 16:15,-4.59E-08,-2.094395164,2.094395057
4/17/2018 16:30,-4.70E-08,-2.094395164,2.094395055
4/17/2018 16:45,-4.80E-08,-2.094395164,2.094395053
4/17/2018 17:00,-4.81E-08,-2.094395163,2.094395051
4/17/2018 17:15,-4.96E-08,-2.094395163,2.09439505
4/17/2018 17:30,-5.05E-08,-2.094395163,2.094395048
4/17/2018 17:45,-4.98E-08,-2.09439516,2.094395048
4/17/2018 18:00,-5.12E-08,-2.094395159,2.094395047
4/17/2018 18:15,-5.51E-08,-2.094395161,2.094395042
4/17/2018 18:30,-5.54E-08,-2.094395162,2.09439504
4/17/2018 18:45,-5.46E-08,-2.094395162,2.094395041
4/18/2018 7:00,-5.85E-08,-2.094395167,2.094395037
4/18/2018 7:15,-5.80E-08,-2.094395167,2.094395038
4/18/2018 7:30,-5.76E-08,-2.094395167,2.09439504
4/18/2018 7:45,-5.65E-08,-2.094395168,2.094395041
4/18/2018 8:00,-5.47E-08,-2.094395168,2.094395044
4/18/2018 8:15,-5.34E-08,-2.094395168,2.094395046
4/18/2018 8:30,-5.12E-08,-2.094395168,2.094395047
4/18/2018 8:45,-4.96E-08,-2.094395168,2.094395049
4/18/2018 9:00,-4.86E-08,-2.094395168,2.094395052
4/18/2018 9:15,-4.73E-08,-2.094395168,2.094395054
4/18/2018 9:30,-4.56E-08,-2.094395168,2.094395056
4/18/2018 9:45,-4.44E-08,-2.094395168,2.094395058
4/18/2018 10:00,-4.32E-08,-2.094395168,2.09439506
4/18/2018 10:15,-4.18E-08,-2.094395167,2.094395061
4/18/2018 10:30,-4.09E-08,-2.094395167,2.094395063
4/18/2018 10:45,-4.05E-08,-2.094395167,2.094395064
4/18/2018 11:00,-4.01E-08,-2.094395168,2.094395064
4/18/2018 11:15,-4.06E-08,-2.094395168,2.094395064
4/18/2018 11:30,-4.33E-08,-2.094395168,2.094395063
4/18/2018 11:45,-4.46E-08,-2.094395168,2.094395063
4/18/2018 12:00,-4.43E-08,-2.094395168,2.094395063
4/18/2018 12:15,-4.12E-08,-2.094395167,2.094395064
4/18/2018 12:30,-4.01E-08,-2.094395166,2.094395065
4/18/2018 12:45,-3.96E-08,-2.094395166,2.094395065
4/18/2018 13:00,-3.99E-08,-2.094395167,2.094395065
4/18/2018 13:15,-4.08E-08,-2.094395168,2.094395064
4/18/2018 13:30,-4.13E-08,-2.094395168,2.094395063
4/18/2018 13:45,-4.18E-08,-2.094395169,2.094395063
4/18/2018 14:00,-4.19E-08,-2.09439517,2.094395062
4/18/2018 14:15,-4.20E-08,-2.094395169,2.094395062
4/18/2018 14:30,-4.21E-08,-2.094395169,2.094395062
4/18/2018 14:45,-4.24E-08,-2.094395169,2.094395061
4/18/2018 15:00,-4.32E-08,-2.094395168,2.09439506
4/18/2018 15:15,-4.50E-08,-2.094395169,2.094395058
4/18/2018 15:30,-4.48E-08,-2.094395167,2.094395058
4/18/2018 15:45,-4.57E-08,-2.094395166,2.094395057
4/18/2018 16:00,-4.61E-08,-2.094395166,2.094395055
4/18/2018 16:15,-4.72E-08,-2.094395166,2.094395053
4/18/2018 16:30,-4.96E-08,-2.094395165,2.094395052
4/18/2018 16:45,-5.19E-08,-2.094395164,2.09439505
4/18/2018 17:00,-5.33E-08,-2.094395164,2.094395049
4/18/2018 17:15,-5.22E-08,-2.094395163,2.094395047
4/18/2018 17:30,-5.21E-08,-2.094395162,2.094395045
4/18/2018 17:45,-5.25E-08,-2.094395162,2.094395044
4/18/2018 18:00,-5.25E-08,-2.094395161,2.094395044
4/18/2018 18:15,-5.61E-08,-2.094395163,2.09439504
